seed,gen,best,mean,best_H,best_F,best_Min
0,57,-2.545842900504643,-2.8630922021166976,15.134850060715415,23.28438470879295,184.95
0,58,-2.545842900504643,-2.6974114137072616,15.134850060715415,23.28438470879295,184.95
0,59,-2.540842900504644,-2.6515051195576125,15.134850060715415,23.28438470879295,184.7
1,0,-16.28287206915379,-38.59358481839482,13.60545968159046,20.931476433216094,174.45000000000002
1,1,-16.28287206915379,-31.468879979180688,13.60545968159046,20.931476433216094,174.45000000000002
1,2,-16.28287206915379,-26.65723230952497,13.60545968159046,20.931476433216094,174.45000000000002
1,3,-16.262609899920772,-22.588926748811435,10.986076821427652,16.90165664835024,199.15000000000003
1,4,-10.687745381848439,-19.927271589889802,10.77168834235012,16.57182821900019,159.05
1,5,-10.627321584632696,-17.903342713492442,13.13545677025109,20.20839503115552,146.20000000000002
1,6,-10.627321584632696,-15.184935476984819,13.13545677025109,20.20839503115552,146.20000000000002
1,7,-10.537696224122056,-12.475690978286607,10.66638635708848,16.409825164751517,159.8
1,8,-10.527696224122055,-10.721210111032859,10.66638635708848,16.409825164751517,159.3
1,9,-10.484937272137767,-10.646711662847995,12.826576770251087,19.733195031155518,146.05
1,10,-9.640801037393683,-10.601133552919064,12.381704621792252,19.04877634121885,142.15
1,11,-9.640801037393683,-10.543883650866512,12.381704621792252,19.04877634121885,142.15
1,12,-9.191449735657418,-10.411154108138923,11.15959412227248,17.168606341957663,169.05
1,13,-7.749956263020955,-10.087937836876055,12.105609646206803,18.62401484031816,143.55
1,14,-7.740283078778253,-9.498006264781713,12.086706847682887,18.594933611819826,142.15
1,15,-7.740283078778253,-9.106692128949057,12.086706847682887,18.594933611819826,142.15
1,16,-7.131594258100808,-8.53328322720726,11.365986847682887,17.48613361181983,138.8
1,17,-7.131594258100808,-7.816192146443381,11.365986847682887,17.48613361181983,138.8
1,18,-7.131594258100808,-7.53639110546309,11.365986847682887,17.48613361181983,138.8
1,19,-6.960674796493892,-7.3251173064799,11.093338940929442,17.06667529373761,138.5
1,20,-6.338168008729971,-7.148572358758871,10.623567920083868,16.343950646282877,134.7
1,21,-6.320265905443755,-7.081871211761742,10.612234699224054,16.326514921883163,134.5
1,22,-4.838475363206706,-6.965671215952527,10.563644987271045,16.25176151887854,134.35
1,23,-4.838475363206706,-6.666322193701135,10.563644987271045,16.25176151887854,134.35
1,24,-4.834395930974386,-6.255499357957698,10.586515257500075,16.286946550000124,134.5
1,25,-4.828475363206707,-5.952729874911353,10.563644987271045,16.25176151887854,133.85
1,26,-4.828475363206707,-5.254259905341273,10.563644987271045,16.25176151887854,133.85
1,27,-4.399679434881756,-4.827010588834335,11.312222005790026,17.403418470446194,145.9
1,28,-4.3896794348817565,-4.805997938990333,11.312222005790026,17.403418470446194,145.4
1,29,-3.0446775905653407,-4.708804977999669,10.551023652988217,16.23234408152034,132.5
1,30,-2.887392381567926,-4.477923678793319,10.655806050154215,16.39354776946803,133.9
1,31,-2.887392381567926,-4.178323677053449,10.655806050154215,16.39354776946803,133.9
1,32,-2.8706380415843284,-3.7522665872653587,10.598003587749018,16.304620904229264,130.85
1,33,-1.5521912958063595,-2.9432953130795543,10.577752030831194,16.273464662817226,132.0
1,34,-1.5521912958063595,-2.8450805836135284,10.577752030831194,16.273464662817226,132.0
1,35,-1.5521912958063595,-2.7572832268978713,10.577752030831194,16.273464662817226,132.0
1,36,-1.458676530549436,-2.5204361941322633,10.743522456386879,16.528496086749048,132.7
1,37,-1.3750169986108034,-1.8200236205096072,10.645420775872351,16.377570424419005,135.04999999999998
1,38,-1.3750169986108034,-1.534275451749655,10.645420775872351,16.377570424419005,135.04999999999998
1,39,-1.3750169986108034,-1.497165800273132,10.645420775872351,16.377570424419005,135.04999999999998
1,40,-1.232818208845309,-1.4484992198240834,10.68541596122495,16.439101478807615,140.10000000000002
1,41,-1.135939608995887,-1.4283192250167778,10.692724199456448,16.45034492224069,142.65
1,42,-0.6059559193355213,-1.363601249528624,10.74074708805016,16.52422628930794,129.55
1,43,-0.6059559193355213,-1.2556713350894146,10.74074708805016,16.52422628930794,129.55
1,44,-0.3686631895514374,-1.0598306095459014,10.777264925775512,16.58040757811617,136.95
1,45,-0.35041990460374883,-0.9032662027376439,10.772749819069329,16.573461260106658,136.95
1,46,0.463583151957641,-0.5029493131597991,10.41020756406348,16.015703944713046,138.6
1,47,0.463583151957641,-0.19297932798468806,10.41020756406348,16.015703944713046,138.6
1,48,0.586825860733807,0.16694905591140619,10.465786854837708,16.101210545904166,141.95
1,49,0.6008258607338064,0.36568876429581515,10.465786854837708,16.101210545904166,141.25
1,50,0.6133001476600413,0.47636672275390707,10.437569676444639,16.05779950222252,141.45
1,51,0.6133001476600413,0.5112208354603945,10.437569676444639,16.05779950222252,141.45
1,52,0.6273001476600406,0.5962247400952684,10.437569676444639,16.05779950222252,140.75
1,53,0.6273001476600406,0.6080307793821307,10.437569676444639,16.05779950222252,140.75
1,54,0.6433495572724492,0.6183178882567424,10.493811115177957,16.144324792581475,141.35
1,55,0.6573495572724486,0.6243037771854332,10.493811115177957,16.144324792581475,140.65
1,56,0.6713001476600411,0.6300478971401176,10.437569676444639,16.05779950222252,138.54999999999998
1,57,1.0655173904754953,0.6409095133130117,10.261921953600972,15.78757223630919,140.0
1,58,1.0655173904754953,0.68055231484779,10.261921953600972,15.78757223630919,140.0
1,59,1.0655173904754953,0.769308252240391,10.261921953600972,15.78757223630919,140.0
2,0,-25.861105483363808,-37.55681250284856,18.16844807601183,27.95145857847974,218.85000000000002
2,1,-22.895382818760705,-31.596398924665,14.183846253303289,21.821301928158906,243.85
2,2,-22.46959570155107,-27.51335140163249,14.080671504200556,21.662571544923935,230.15
2,3,-17.080404711946517,-24.77040841982863,14.8915642458328,22.910098839742766,202.44999999999996
2,4,-15.773676305098691,-22.710789447040742,16.31375465193039,25.098084079892903,177.89999999999998
2,5,-14.27920215058673,-20.493225856586154,8.980700785263725,13.816462746559573,148.04999999999998
2,6,-11.345642070618737,-18.17086303941858,15.724041275495589,24.19083273153168,166.25
2,7,-11.345642070618737,-16.10640107619126,15.724041275495589,24.19083273153168,166.25
2,8,-10.739780237817767,-14.653233781510261,8.390987408828922,12.909211398198343,136.39999999999998
2,9,-10.678740508649042,-12.855727710584569,8.265703136763692,12.716466364251838,136.6
2,10,-8.454586975607914,-11.21661153785,9.148145539705117,14.074070061084793,143.7
